1 21
5 45
1 81
2 28
1 8
1 -21
2 -28
1 65
5 66
2 55
1 -81
2 54
1 2
5 26
1 11
1 -8
5 78
5 -45
2 -55
5 30
2 38
5 42
2 66
5 -66
5 93
2 19
2 77
2 64
2 26
1 22
1 34
1 -65
2 -54
5 -26
5 51
5 77
1 43
1 -2
2 54
1 -11
1 79
2 -38
1 31
2 -66
2 -19
5 52
5 33
2 93
1 14
1 100
2 98
5 -78
1 -22
1 -34
1 94
2 55
2 6
1 -43
2 -77
2 -64
2 -26
1 -79
5 -30
1 47
2 -54
5 -42
2 76
2 58
5 42
1 94
2 -93
2 -98
2 56
1 -31
1 37
2 -55
1 -14
1 37
5 17
1 -100
1 -94
2 70
2 -6
1 -47
1 74
2 81
5 -93
2 -76
2 -58
5 -51
2 -56
5 26
5 -77
2 80
1 -94
5 33
2 79
2 -70
2 -81
5 88
1 11
2 0
2 93
2 46
1 -37
5 61
1 95
5 -52
1 83
1 -37
5 -33
5 60
2 -80
5 6
2 67
1 -74
1 -11
5 46
5 -42
2 -79
2 32
5 -17
5 68
5 -26
1 97
5 -33
2 70
2 -93
2 -46
1 68
2 22
5 -88
2 -67
5 88
1 35
1 -95
5 -61
2 86
2 -32
5 22
2 30
2 -70
2 16
2 86
2 32
2 -22
2 -86
1 25
1 -83
1 25
1 -97
5 -60
5 -6
1 55
1 -68
5 -46
5 -68
2 -30
1 25
1 -35
1 40
2 28
5 81
2 17
1 -25
5 84
2 79
2 23
1 17
1 69
1 13
5 55
1 36
2 82
2 -16
2 -86
5 -88
5 -22
2 -32
2 99
1 60
5 19
2 -28
2 -17
5 41
2 -79
5 -81
1 -25
2 71
5 -84
5 12
5 -55
2 12
5 26
5 -19
1 -55
5 -41
1 2
1 -25
2 48
1 -40
5 32
2 94
2 -23
2 -82
5 23
5 -12
5 15
2 12
2 -99
5 19
1 77
1 -17
1 -69
5 -26
5 34
1 96
5 72
1 2
2 -71
5 6
1 -13
1 -36
1 17
2 -12
5 -32
2 -48
2 70
2 7
5 54
5 -23
5 -15
1 -60
2 -94
2 9
2 -12
1 -2
2 -70
5 55
5 -19
5 -34
2 50
1 32
1 -77
5 -72
5 10
1 85
1 36
2 63
2 -7
5 100
5 -6
2 54
1 35
5 21
5 -54
1 -96
5 -55
2 -9
1 -2
1 -17
5 59
1 -32
1 85
5 -10
5 65
2 15
1 74
1 -85
2 51
2 -50
2 87
1 -36
5 15
1 86
5 76
5 39
5 -100
2 98
2 32
5 -21
1 -35
2 -63
5 -59
1 8
2 -54
1 -85
5 64
2 -15
5 2
5 -65
1 86
2 59
1 -74
1 5
5 24
1 47
5 69
2 38
1 55
2 62
1 49
2 71
2 -51
5 -15
5 -76
2 -87
5 30
2 -98
2 -32
1 18
1 -86
1 91
1 -8
5 -39
5 -64
1 -86
1 -5
2 90
2 94
2 98
1 67
2 -59
1 -47
1 29
5 19
1 -55
2 -38
2 50
5 24
5 -2
2 -62
1 -49
5 -24
5 26
2 -71
1 -18
1 72
5 47
5 -69
5 52
2 54
5 -30
1 13
5 62
1 -91
1 58
5 -19
2 -90
1 34
5 -24
2 53
5 96
2 -94
2 -98
1 -67
5 87
2 38
5 -26
5 -47
1 55
1 -29
2 94
1 30
2 -50
2 64
1 22
1 -72
2 -54
2 -53
5 68
5 73
2 3
5 -52
5 0
5 30
5 -62
2 -38
5 -96
2 98
5 98
1 -13
1 -58
1 58
1 31
2 -94
5 -87
2 -64
5 -68
1 -34
5 1
5 25
5 -73
2 35
5 -30
1 -55
1 54
2 22
1 -30
2 57
2 34
1 22
2 -3
5 42
5 99
5 -98
2 -98
5 38
2 -35
2 49
2 -22
2 99
1 94
2 64
2 -57
5 -1
1 -22
2 -34
1 -58
5 47
5 -25
1 -31
2 97
5 74
1 66
1 78
1 -54
1 -22
1 -94
2 -49
2 -99
1 77
1 -66
5 86
2 20
2 -64
2 70
5 -42
5 -99
1 61
2 -97
2 0
5 50
2 -20
2 96
2 96
2 67
2 -70
1 61
2 -96
5 -38
1 62
5 -47
5 89
1 -78
5 6
1 82
5 -74
1 54
2 14
2 -96
1 -77
5 35
1 33
5 38
1 43
5 -86
1 23
1 -61
1 35
2 -67
2 75
2 56
5 21
2 47
1 -61
2 90
2 98
2 77
5 -50
5 -89
1 -62
5 4
5 -6
5 42
1 44
5 16
1 -82
5 70
5 -35
5 -38
2 -14
2 -75
1 -54
5 81
1 -33
1 -43
5 -21
2 -56
1 -23
2 38
2 75
2 -47
5 -4
5 59
1 -35
2 -90
5 76
2 41
1 94
5 -42
2 52
2 51
1 2
1 -44
5 -16
2 -98
5 15
5 88
5 11
2 55
1 1
1 55
2 -77
5 -70
5 -81
1 51
2 76
5 -59
5 -76
1 -94
1 -2
5 -15
5 -88
5 7
5 96
5 65
1 4
1 13
2 61
5 51
1 -1
5 54
1 14
1 92
1 42
2 -38
1 -55
5 71
1 -51
1 25
2 95
1 -4
2 -75
1 -13
5 -11
5 -7
5 -96
5 -65
1 -14
2 -41
2 50
1 11
1 77
5 12
5 20
5 38
1 5
2 32
5 10
2 -52
5 -51
1 -92
2 -51
2 -55
1 -42
2 -76
2 -61
5 95
1 -25
2 53
5 30
5 -54
5 -71
2 -95
5 -12
2 73
1 98
2 75
2 3
1 -11
5 -20
2 91
5 41
5 -38
5 69
2 -50
5 53
5 -10
1 -77
2 -32
5 -95
2 -53
5 -30
1 43
5 90
5 67
2 21
1 -5
2 -73
2 50
2 -75
5 -41
1 3
1 48
1 -98
1 -43
2 79
2 3
5 -69
2 -3
1 67
5 47
5 29
5 -53
5 -90
5 -67
5 80
2 -91
1 74
5 34
1 -3
5 30
5 37
1 -48
2 -21
5 -47
2 64
5 -29
1 66
1 79
2 28
2 15
5 -80
5 -34
2 -50
1 78
5 46
1 -67
1 93
2 -79
1 -74
5 31
2 26
1 9
2 59
1 26
2 13
5 48
5 -30
2 -3
5 -37
5 50
1 -66
2 -64
1 -79
5 58
1 36
5 -46
2 55
1 -78
1 16
5 1
5 -31
1 -93
5 67
5 31
1 -9
5 -48
5 96
1 9
2 -28
1 50
2 26
1 -26
5 -50
1 0
2 100
5 -58
5 79
5 -1
2 -15
2 84
1 88
1 89
5 38
5 73
1 97
1 13
2 -26
5 -67
2 99
5 -31
1 -36
1 -16
1 51
1 32
1 -9
5 -96
5 8
5 74
2 24
2 28
5 -79
5 12
1 54
1 38
2 0
1 76
5 -38
2 -59
5 70
2 -13
1 -50
5 11
1 -88
5 -73
1 -89
5 -8
2 -55
2 -26
5 -74
2 -100
1 -97
1 -13
1 -51
1 -32
2 -84
2 70
1 45
2 -99
1 -54
2 22
2 -24
2 71
1 58
5 57
1 33
1 4
1 -38
1 89
5 71
5 -12
2 44
2 -28
2 16
1 -76
1 -45
1 54
2 17
5 -70
5 76
5 56
5 -11
2 -70
2 -22
5 48
2 99
5 -57
1 -58
1 4
2 49
5 97
2 29
1 -33
5 60
1 25
2 37
5 -71
2 -71
5 -76
2 -44
5 -56
5 -48
2 -16
2 -17
1 -4
1 85
1 -89
1 38
5 51
5 35
5 74
5 29
5 78
5 -97
2 -99
5 89
1 -54
1 -4
5 -60
2 69
5 60
1 61
2 3
5 -51
1 46
1 58
5 18
1 -25
5 14
5 40
5 -35
1 -85
2 76
1 -38
2 17
5 -74
2 -49
2 -29
5 14
2 -37
5 -29
5 -78
1 38
2 10
5 -89
5 3
2 -69
5 -60
2 -3
2 35
5 -18
2 -76
5 -14
2 75
1 -61
5 4
2 9
5 -40
1 -46
2 21
2 31
2 1
1 12
5 -14
2 -17
2 -10
1 -58
2 -35
1 38
1 32
1 2
1 67
5 46
1 -38
2 81
1 74
5 59
1 88
5 80
2 -75
5 -3
1 -12
5 75
5 -4
2 -9
1 93
5 0
1 26
5 31
1 -38
1 98
2 -21
2 80
1 -32
5 -46
5 87
5 27
5 41
1 -2
2 -31
5 -59
2 43
5 41
5 -80
2 42
5 -75
2 13
1 33
5 69
5 46
1 18
2 41
5 34
5 21
1 3
5 -31
2 -1
2 12
1 54
5 -87
1 -67
5 -27
5 -41
5 -41
5 -69
1 -74
2 -81
2 -80
2 -43
5 95
2 56
5 90
5 -46
1 18
2 -42
2 0
5 70
5 -34
2 22
2 -13
2 2
1 -88
1 28
5 40
1 -93
5 -21
5 41
1 -26
5 35
1 -98
2 32
2 -41
2 -12
1 -33
1 79
1 -18
2 -56
1 -3
5 -95
1 48
2 48
2 -22
1 30
1 -54
1 11
2 5
5 14
5 60
5 72
5 -90
2 3
1 -18
1 -28
5 -70
2 -2
5 -40
5 40
5 79
5 -41
2 40
2 -32
5 -35
5 -14
2 -48
2 84
1 -79
2 27
5 -60
5 87
5 -72
2 -5
5 36
5 -40
2 -3
1 82
1 -48
5 35
5 100
1 89
1 36
1 94
5 -79
2 21
2 9
2 47
5 89
5 -87
5 -36
2 74
5 79
5 88
1 -30
5 85
5 -35
5 39
5 -100
1 -11
5 -89
5 -79
2 -40
1 54
5 65
5 90
5 40
1 20
1 -82
5 -88
2 -84
2 70
5 39
5 -85
2 -27
1 21
5 54
2 -21
2 -9
2 23
2 11
1 -89
1 46
2 5
1 -36
1 36
2 71
1 -94
5 6
1 -54
1 -20
2 9
1 88
1 73
2 -47
1 4
1 51
1 45
2 55
5 -39
5 24
5 10
5 -65
5 -90
1 -21
1 55
5 -40
2 -74
1 -46
1 94
2 -70
1 -36
5 -39
5 -54
1 -88
2 -23
2 55
5 29
1 -73
2 -11
2 52
1 -4
5 81
1 -51
1 -45
2 -5
5 -6
1 79
5 -24
1 27
5 65
2 56
1 -55
1 87
2 -71
1 55
5 1
1 -94
5 -10
1 19
2 94
2 -9
2 79
1 -79
5 83
2 92
5 69
2 45
1 75
5 -29
1 -27
2 -55
5 66
1 -87
1 -55
1 71
1 58
1 77
1 -19
5 84
5 25
2 -55
5 -81
2 -52
5 -65
1 63
5 4
1 29
2 -56
5 21
1 69
2 75
1 -75
2 -94
1 14
1 -71
5 -1
5 96
5 -83
5 -69
2 -79
5 -66
2 35
1 74
2 -92
2 -45
2 1
5 84
1 -58
1 -77
5 32
5 -84
1 30
1 -63
5 67
5 -25
2 12
1 14
2 40
1 -29
1 66
2 77
5 -4
2 19
1 -69
1 -14
2 84
2 -75
2 45
2 -35
2 -1
5 -21
1 -74
5 35
1 32
5 91
2 -12
5 95
5 -96
2 62
1 50
2 24
2 -40
5 55
5 -84
2 -77
1 -30
1 53
2 58
2 -19
1 -14
5 -32
2 33
5 0
2 71
5 97
2 -84
1 19
1 17
2 18
5 -67
5 -35
1 -66
1 -32
5 -91
5 57
5 53
2 90
5 51
2 -45
5 -95
2 -62
1 83
5 -55
1 65
1 -50
2 84
2 -24
1 -53
1 10
2 74
2 -58
5 -97
5 -57
1 -19
1 -17
2 -33
1 -83
1 69
5 26
5 13
1 44
2 -71
1 36
1 -65
1 -10
2 43
5 -53
2 81
2 -18
2 38
5 25
2 15
1 3
1 98
1 66
2 -90
1 59
1 78
2 -84
2 67
5 42
1 -69
1 77
2 -74
5 -51
2 92
5 66
2 -43
5 74
2 38
5 66
5 -26
5 58
2 17
2 67
2 7
5 5
5 -13
2 -81
1 22
2 -38
5 -25
2 -15
5 -42
2 -67
2 -92
5 -66
2 89
5 30
5 4
5 -74
1 -44
5 -66
1 89
2 88
5 53
1 -36
1 -3
1 -98
5 -58
1 67
5 21
1 -66
1 41
2 -38
5 42
1 96
2 59
1 -59
1 83
5 45
1 90
1 -78
2 46
5 45
2 -17
2 9
5 46
1 -77
2 -67
5 -5
1 -22
5 -30
1 -89
1 40
2 -7
1 -67
1 -41
5 25
1 84
2 -89
1 72
2 -88
2 94
1 -96
2 -59
2 -46
1 95
2 26
1 -83
1 -90
1 100
1 15
1 -40
2 51
2 59
5 -4
1 87
1 -84
5 69
5 -53
2 42
5 76
5 -21
2 7
5 -42
1 -72
2 31
2 -9
1 7
2 -94
5 56
1 -95
5 11
5 20
5 -45
2 85
2 -26
2 -51
2 11
2 -59
5 -45
2 -42
1 24
5 75
2 27
2 -7
5 -46
2 -31
1 83
2 -85
2 -11
2 45
2 -27
5 83
2 39
1 -100
5 42
2 39
1 26
2 58
2 94
1 -15
5 -25
5 -69
2 25
1 75
1 39
2 -45
1 69
5 2
5 -76
1 -87
1 -7
5 -56
2 14
2 73
1 51
5 -11
1 -24
2 -39
2 26
2 -39
1 100
2 89
2 -58
5 67
1 -83
5 -20
5 82
2 -94
1 -26
2 -25
5 32
5 -75
5 -83
2 32
5 -42
1 -75
5 -2
5 77
2 30
2 100
2 90
1 -39
1 35
5 -67
2 97
5 8
1 3
1 32
2 -14
1 29
1 -69
5 56
2 46
2 -73
1 4
2 13
5 -82
2 -26
1 -51
1 -100
5 -32
2 0
1 -35
2 -89
2 -32
1 57
2 -30
1 95
5 -77
5 18
1 -3
2 18
2 -100
2 50
5 34
5 5
5 -8
5 -56
2 -90
5 22
1 58
1 -32
2 23
2 89
5 -18
1 -29
2 56
5 -34
2 -97
1 91
5 38
2 26
1 28
2 -46
5 84
5 73
5 -5
5 88
2 3
1 61
5 26
1 -4
2 98
2 -13
2 -18
2 -50
1 -57
5 42
1 34
1 56
1 -95
2 -23
5 -22
1 -58
1 6
2 -89
5 -38
1 -91
1 -28
1 -61
5 25
2 9
2 -56
5 92
2 -26
1 -34
1 28
2 27
2 -3
1 17
5 -84
2 -98
1 -56
2 34
1 -6
2 22
5 -73
1 -28
2 91
5 -88
1 47
2 -9
2 -27
5 -26
5 1
1 60
1 50
5 -42
1 49
2 48
5 -25
1 29
5 26
1 -17
1 -47
5 -92
2 -34
5 63
2 -22
1 87
2 67
1 -60
5 95
5 -1
2 7
2 20
5 51
5 34
2 -91
2 83
2 -48
2 -67
2 37
2 94
5 -26
1 -50
5 68
5 2
5 -63
5 67
2 29
1 -49
1 -29
1 14
1 89
1 87
2 19
1 66
1 13
2 33
2 81
2 -7
2 -20
5 -95
2 96
1 -87
1 -14
2 69
1 88
1 19
1 58
5 38
5 -51
5 -34
5 54
2 -83
5 -68
2 -37
5 -2
5 21
2 -94
5 91
5 18
1 36
1 -89
2 -29
1 -87
1 16
2 28
2 41
5 -67
5 -38
2 -19
2 -33
2 -81
2 10
1 49
1 82
1 79
5 -54
5 7
2 70
5 -21
1 -66
1 51
5 61
1 -13
1 -88
1 59
1 -19
2 58
5 -91
5 -18
2 26
1 -58
2 -96
5 9
5 -7
5 -61
2 35
2 7
2 -69
1 -36
1 -16
2 -28
2 -41
5 -9
2 -10
1 94
5 55
1 -49
1 34
5 83
2 92
1 -82
2 22
1 -79
5 20
5 -55
1 -51
1 -59
5 7
2 -70
5 -83
1 56
5 42
5 83
2 -58
5 28
2 87
5 72
2 -26
2 55
5 -20
5 83
2 -35
1 -94
1 84
5 75
5 16
5 -7
5 -42
5 61
2 -7
2 20
2 -92
2 31
5 -83
2 29
2 -22
2 55
2 -87
1 45
1 17
5 32
1 36
1 77
2 65
1 -34
2 -55
2 40
5 -28
5 60
5 -72
2 -20
2 83
1 85
5 -83
5 58
2 -31
5 82
1 95
1 -56
5 -75
5 46
5 -16
5 -61
5 -32
1 40
1 -84
2 9
2 28
2 -29
5 -60
2 -55
1 -45
2 -65
5 -58
1 61
2 22
2 -40
2 38
2 82
1 5
2 58
5 29
2 -83
2 83
5 90
2 45
1 -17
5 87
5 -82
1 -36
2 -9
5 81
5 -46
2 33
1 -77
2 -28
2 -22
5 3
1 -85
5 -29
2 -38
2 -82
2 61
2 -58
1 60
2 86
5 -90
5 29
1 -95
5 90
5 95
2 67
2 -83
2 24
1 -40
1 62
2 -45
2 9
5 -87
5 71
2 -33
2 94
1 78
5 -81
5 35
5 -3
1 -61
5 -29
1 34
1 -5
1 83
1 -60
1 77
5 80
2 -61
1 48
1 -62
5 100
1 18
5 -90
5 -95
2 -86
2 6
5 24
5 36
1 77
1 -78
1 -34
5 -71
2 3
1 -83
5 -35
5 -80
5 -100
1 -77
1 100
5 -24
2 -67
2 22
1 -48
2 87
1 62
1 -18
2 -24
2 -9
5 -36
2 -94
2 -6
5 14
1 47
2 24
2 86
5 34
2 -3
5 60
1 -77
2 -22
5 16
5 2
2 91
1 -100
1 90
2 4
5 -14
1 90
5 -34
2 88
5 70
1 17
2 -87
2 -24
1 -62
5 73
1 -47
2 15
5 38
1 44
1 40
5 -60
5 59
2 -86
1 -90
5 -16
1 39
5 -2
2 64
5 56
1 -90
5 93
5 83
5 -70
5 54
5 36
5 -73
1 71
5 -38
2 -91
2 58
2 -4
2 74
2 -88
5 41
1 -17
5 92
5 -59
5 -56
1 74
1 -44
1 98
2 -15
1 62
5 -93
1 23
5 -83
1 -40
